CustomerID,sensor_id,timestamp,distance
57,sd_id_57,2020-07-29 Time:04:02:48,135
57,sd_id_57,2020-07-29 Time:04:02:58,123
57,sd_id_57,2020-07-29 Time:04:03:08,114
57,sd_id_57,2020-07-29 Time:04:03:18,62
57,sd_id_57,2020-07-29 Time:04:03:28,63
57,sd_id_57,2020-07-29 Time:04:03:38,40
57,sd_id_57,2020-07-29 Time:04:03:48,37
57,sd_id_57,2020-07-29 Time:04:03:58,49
57,sd_id_57,2020-07-29 Time:04:04:08,105
57,sd_id_57,2020-07-29 Time:04:04:18,61
57,sd_id_57,2020-07-29 Time:04:04:28,34
57,sd_id_57,2020-07-29 Time:04:04:38,146
57,sd_id_57,2020-07-29 Time:04:04:48,52
57,sd_id_57,2020-07-29 Time:04:04:58,69
57,sd_id_57,2020-07-29 Time:04:05:08,51
57,sd_id_57,2020-07-29 Time:04:05:18,91
57,sd_id_57,2020-07-29 Time:04:05:28,90
57,sd_id_57,2020-07-29 Time:04:05:38,50
57,sd_id_57,2020-07-29 Time:04:05:48,16
57,sd_id_57,2020-07-29 Time:04:05:58,83
57,sd_id_57,2020-07-29 Time:04:06:08,55
57,sd_id_57,2020-07-29 Time:04:06:18,71
57,sd_id_57,2020-07-29 Time:04:06:28,84
57,sd_id_57,2020-07-29 Time:04:06:38,111
57,sd_id_57,2020-07-29 Time:04:06:48,3
57,sd_id_57,2020-07-29 Time:04:06:58,51
57,sd_id_57,2020-07-29 Time:04:07:08,120
57,sd_id_57,2020-07-29 Time:04:07:18,120
57,sd_id_57,2020-07-29 Time:04:07:28,47
57,sd_id_57,2020-07-29 Time:04:07:38,53
58,sd_id_58,2020-07-29 Time:03:57:48,58
58,sd_id_58,2020-07-29 Time:03:57:58,75
58,sd_id_58,2020-07-29 Time:03:58:08,69
58,sd_id_58,2020-07-29 Time:03:58:18,54
58,sd_id_58,2020-07-29 Time:03:58:28,12
58,sd_id_58,2020-07-29 Time:03:58:38,65
58,sd_id_58,2020-07-29 Time:03:58:48,145
58,sd_id_58,2020-07-29 Time:03:58:58,127
58,sd_id_58,2020-07-29 Time:03:59:08,25
58,sd_id_58,2020-07-29 Time:03:59:18,137
58,sd_id_58,2020-07-29 Time:03:59:28,119
58,sd_id_58,2020-07-29 Time:03:59:38,6
58,sd_id_58,2020-07-29 Time:03:59:48,148
58,sd_id_58,2020-07-29 Time:03:59:58,144
58,sd_id_58,2020-07-29 Time:04:00:08,114
58,sd_id_58,2020-07-29 Time:04:00:18,142
58,sd_id_58,2020-07-29 Time:04:00:28,67
58,sd_id_58,2020-07-29 Time:04:00:38,65
58,sd_id_58,2020-07-29 Time:04:00:48,84
58,sd_id_58,2020-07-29 Time:04:00:58,129
58,sd_id_58,2020-07-29 Time:04:01:08,93
58,sd_id_58,2020-07-29 Time:04:01:18,68
58,sd_id_58,2020-07-29 Time:04:01:28,137
58,sd_id_58,2020-07-29 Time:04:01:38,4
58,sd_id_58,2020-07-29 Time:04:01:48,94
58,sd_id_58,2020-07-29 Time:04:01:58,20
58,sd_id_58,2020-07-29 Time:04:02:08,9
58,sd_id_58,2020-07-29 Time:04:02:18,37
58,sd_id_58,2020-07-29 Time:04:02:28,3
58,sd_id_58,2020-07-29 Time:04:02:38,120
58,sd_id_58,2020-07-29 Time:04:02:48,26
58,sd_id_58,2020-07-29 Time:04:02:58,140
58,sd_id_58,2020-07-29 Time:04:03:08,114
58,sd_id_58,2020-07-29 Time:04:03:18,43
58,sd_id_58,2020-07-29 Time:04:03:28,70
58,sd_id_58,2020-07-29 Time:04:03:38,133
58,sd_id_58,2020-07-29 Time:04:03:48,88
58,sd_id_58,2020-07-29 Time:04:03:58,41
58,sd_id_58,2020-07-29 Time:04:04:08,14
58,sd_id_58,2020-07-29 Time:04:04:18,67
58,sd_id_58,2020-07-29 Time:04:04:28,91
58,sd_id_58,2020-07-29 Time:04:04:38,155
58,sd_id_58,2020-07-29 Time:04:04:48,98
58,sd_id_58,2020-07-29 Time:04:04:58,132
58,sd_id_58,2020-07-29 Time:04:05:08,54
58,sd_id_58,2020-07-29 Time:04:05:18,24
58,sd_id_58,2020-07-29 Time:04:05:28,15
58,sd_id_58,2020-07-29 Time:04:05:38,16
58,sd_id_58,2020-07-29 Time:04:05:48,138
58,sd_id_58,2020-07-29 Time:04:05:58,108
58,sd_id_58,2020-07-29 Time:04:06:08,144
58,sd_id_58,2020-07-29 Time:04:06:18,32
58,sd_id_58,2020-07-29 Time:04:06:28,69
58,sd_id_58,2020-07-29 Time:04:06:38,83
58,sd_id_58,2020-07-29 Time:04:06:48,56
58,sd_id_58,2020-07-29 Time:04:06:58,52
58,sd_id_58,2020-07-29 Time:04:07:08,159
58,sd_id_58,2020-07-29 Time:04:07:18,88
58,sd_id_58,2020-07-29 Time:04:07:28,156
58,sd_id_58,2020-07-29 Time:04:07:38,112
59,sd_id_59,2020-07-29 Time:03:57:48,119
59,sd_id_59,2020-07-29 Time:03:57:58,49
59,sd_id_59,2020-07-29 Time:03:58:08,99
59,sd_id_59,2020-07-29 Time:03:58:18,154
59,sd_id_59,2020-07-29 Time:03:58:28,136
59,sd_id_59,2020-07-29 Time:03:58:38,152
59,sd_id_59,2020-07-29 Time:03:58:48,30
59,sd_id_59,2020-07-29 Time:03:58:58,72
59,sd_id_59,2020-07-29 Time:03:59:08,99
59,sd_id_59,2020-07-29 Time:03:59:18,88
59,sd_id_59,2020-07-29 Time:03:59:28,42
59,sd_id_59,2020-07-29 Time:03:59:38,149
59,sd_id_59,2020-07-29 Time:03:59:48,25
59,sd_id_59,2020-07-29 Time:03:59:58,26
59,sd_id_59,2020-07-29 Time:04:00:08,71
59,sd_id_59,2020-07-29 Time:04:00:18,119
59,sd_id_59,2020-07-29 Time:04:00:28,76
59,sd_id_59,2020-07-29 Time:04:00:38,52
59,sd_id_59,2020-07-29 Time:04:00:48,23
59,sd_id_59,2020-07-29 Time:04:00:58,147
59,sd_id_59,2020-07-29 Time:04:01:08,44
59,sd_id_59,2020-07-29 Time:04:01:18,154
59,sd_id_59,2020-07-29 Time:04:01:28,79
59,sd_id_59,2020-07-29 Time:04:01:38,151
59,sd_id_59,2020-07-29 Time:04:01:48,100
59,sd_id_59,2020-07-29 Time:04:01:58,148
59,sd_id_59,2020-07-29 Time:04:02:08,11
59,sd_id_59,2020-07-29 Time:04:02:18,68
59,sd_id_59,2020-07-29 Time:04:02:28,50
59,sd_id_59,2020-07-29 Time:04:02:38,129
59,sd_id_59,2020-07-29 Time:04:02:48,21
59,sd_id_59,2020-07-29 Time:04:02:58,68
59,sd_id_59,2020-07-29 Time:04:03:08,65
59,sd_id_59,2020-07-29 Time:04:03:18,28
59,sd_id_59,2020-07-29 Time:04:03:28,128
59,sd_id_59,2020-07-29 Time:04:03:38,152
59,sd_id_59,2020-07-29 Time:04:03:48,16
59,sd_id_59,2020-07-29 Time:04:03:58,121
59,sd_id_59,2020-07-29 Time:04:04:08,76
59,sd_id_59,2020-07-29 Time:04:04:18,62
59,sd_id_59,2020-07-29 Time:04:04:28,106
59,sd_id_59,2020-07-29 Time:04:04:38,72
59,sd_id_59,2020-07-29 Time:04:04:48,94
59,sd_id_59,2020-07-29 Time:04:04:58,26
59,sd_id_59,2020-07-29 Time:04:05:08,18
59,sd_id_59,2020-07-29 Time:04:05:18,139
59,sd_id_59,2020-07-29 Time:04:05:28,149
59,sd_id_59,2020-07-29 Time:04:05:38,62
59,sd_id_59,2020-07-29 Time:04:05:48,62
59,sd_id_59,2020-07-29 Time:04:05:58,77
59,sd_id_59,2020-07-29 Time:04:06:08,103
59,sd_id_59,2020-07-29 Time:04:06:18,107
59,sd_id_59,2020-07-29 Time:04:06:28,119
59,sd_id_59,2020-07-29 Time:04:06:38,24
59,sd_id_59,2020-07-29 Time:04:06:48,63
59,sd_id_59,2020-07-29 Time:04:06:58,8
59,sd_id_59,2020-07-29 Time:04:07:08,89
59,sd_id_59,2020-07-29 Time:04:07:18,38
59,sd_id_59,2020-07-29 Time:04:07:28,69
59,sd_id_59,2020-07-29 Time:04:07:38,55
60,sd_id_60,2020-07-29 Time:03:57:48,85
60,sd_id_60,2020-07-29 Time:03:57:58,109
60,sd_id_60,2020-07-29 Time:03:58:08,139
60,sd_id_60,2020-07-29 Time:03:58:18,142
60,sd_id_60,2020-07-29 Time:03:58:28,70
60,sd_id_60,2020-07-29 Time:03:58:38,83
60,sd_id_60,2020-07-29 Time:03:58:48,120
60,sd_id_60,2020-07-29 Time:03:58:58,30
60,sd_id_60,2020-07-29 Time:03:59:08,9
60,sd_id_60,2020-07-29 Time:03:59:18,97
60,sd_id_60,2020-07-29 Time:03:59:28,119
60,sd_id_60,2020-07-29 Time:03:59:38,84
60,sd_id_60,2020-07-29 Time:03:59:48,137
60,sd_id_60,2020-07-29 Time:03:59:58,16
60,sd_id_60,2020-07-29 Time:04:00:08,69
60,sd_id_60,2020-07-29 Time:04:00:18,83
60,sd_id_60,2020-07-29 Time:04:00:28,46
60,sd_id_60,2020-07-29 Time:04:00:38,72
60,sd_id_60,2020-07-29 Time:04:00:48,153
60,sd_id_60,2020-07-29 Time:04:00:58,1
60,sd_id_60,2020-07-29 Time:04:01:08,120
60,sd_id_60,2020-07-29 Time:04:01:18,10
60,sd_id_60,2020-07-29 Time:04:01:28,15
60,sd_id_60,2020-07-29 Time:04:01:38,107
60,sd_id_60,2020-07-29 Time:04:01:48,61
60,sd_id_60,2020-07-29 Time:04:01:58,16
60,sd_id_60,2020-07-29 Time:04:02:08,88
60,sd_id_60,2020-07-29 Time:04:02:18,103
60,sd_id_60,2020-07-29 Time:04:02:28,13
60,sd_id_60,2020-07-29 Time:04:02:38,25
60,sd_id_60,2020-07-29 Time:04:02:48,39
60,sd_id_60,2020-07-29 Time:04:02:58,74
60,sd_id_60,2020-07-29 Time:04:03:08,134
60,sd_id_60,2020-07-29 Time:04:03:18,85
60,sd_id_60,2020-07-29 Time:04:03:28,100
60,sd_id_60,2020-07-29 Time:04:03:38,129
60,sd_id_60,2020-07-29 Time:04:03:48,144
60,sd_id_60,2020-07-29 Time:04:03:58,46
60,sd_id_60,2020-07-29 Time:04:04:08,156
60,sd_id_60,2020-07-29 Time:04:04:18,13
60,sd_id_60,2020-07-29 Time:04:04:28,100
60,sd_id_60,2020-07-29 Time:04:04:38,66
60,sd_id_60,2020-07-29 Time:04:04:48,63
60,sd_id_60,2020-07-29 Time:04:04:58,92
60,sd_id_60,2020-07-29 Time:04:05:08,146
60,sd_id_60,2020-07-29 Time:04:05:18,28
60,sd_id_60,2020-07-29 Time:04:05:28,92
60,sd_id_60,2020-07-29 Time:04:05:38,54
60,sd_id_60,2020-07-29 Time:04:05:48,37
60,sd_id_60,2020-07-29 Time:04:05:58,108
60,sd_id_60,2020-07-29 Time:04:06:08,70
60,sd_id_60,2020-07-29 Time:04:06:18,100
60,sd_id_60,2020-07-29 Time:04:06:28,149
60,sd_id_60,2020-07-29 Time:04:06:38,13
60,sd_id_60,2020-07-29 Time:04:06:48,107
60,sd_id_60,2020-07-29 Time:04:06:58,42
60,sd_id_60,2020-07-29 Time:04:07:08,49
60,sd_id_60,2020-07-29 Time:04:07:18,124
60,sd_id_60,2020-07-29 Time:04:07:28,27
60,sd_id_60,2020-07-29 Time:04:07:38,10
61,sd_id_61,2020-07-29 Time:03:57:48,125
61,sd_id_61,2020-07-29 Time:03:57:58,122
61,sd_id_61,2020-07-29 Time:03:58:08,78
61,sd_id_61,2020-07-29 Time:03:58:18,24
61,sd_id_61,2020-07-29 Time:03:58:28,29
61,sd_id_61,2020-07-29 Time:03:58:38,76
61,sd_id_61,2020-07-29 Time:03:58:48,3
61,sd_id_61,2020-07-29 Time:03:58:58,56
61,sd_id_61,2020-07-29 Time:03:59:08,20
61,sd_id_61,2020-07-29 Time:03:59:18,43
61,sd_id_61,2020-07-29 Time:03:59:28,135
61,sd_id_61,2020-07-29 Time:03:59:38,128
61,sd_id_61,2020-07-29 Time:03:59:48,29
61,sd_id_61,2020-07-29 Time:03:59:58,107
61,sd_id_61,2020-07-29 Time:04:00:08,8
61,sd_id_61,2020-07-29 Time:04:00:18,107
61,sd_id_61,2020-07-29 Time:04:00:28,78
61,sd_id_61,2020-07-29 Time:04:00:38,50
61,sd_id_61,2020-07-29 Time:04:00:48,3
61,sd_id_61,2020-07-29 Time:04:00:58,70
61,sd_id_61,2020-07-29 Time:04:01:08,51
61,sd_id_61,2020-07-29 Time:04:01:18,24
61,sd_id_61,2020-07-29 Time:04:01:28,44
61,sd_id_61,2020-07-29 Time:04:01:38,56
61,sd_id_61,2020-07-29 Time:04:01:48,126
61,sd_id_61,2020-07-29 Time:04:01:58,19
61,sd_id_61,2020-07-29 Time:04:02:08,58
61,sd_id_61,2020-07-29 Time:04:02:18,142
61,sd_id_61,2020-07-29 Time:04:02:28,22
61,sd_id_61,2020-07-29 Time:04:02:38,106
61,sd_id_61,2020-07-29 Time:04:02:48,33
61,sd_id_61,2020-07-29 Time:04:02:58,110
61,sd_id_61,2020-07-29 Time:04:03:08,60
61,sd_id_61,2020-07-29 Time:04:03:18,27
61,sd_id_61,2020-07-29 Time:04:03:28,47
61,sd_id_61,2020-07-29 Time:04:03:38,150
61,sd_id_61,2020-07-29 Time:04:03:48,84
61,sd_id_61,2020-07-29 Time:04:03:58,40
61,sd_id_61,2020-07-29 Time:04:04:08,46
61,sd_id_61,2020-07-29 Time:04:04:18,66
61,sd_id_61,2020-07-29 Time:04:04:28,124
61,sd_id_61,2020-07-29 Time:04:04:38,82
61,sd_id_61,2020-07-29 Time:04:04:48,38
61,sd_id_61,2020-07-29 Time:04:04:58,123
61,sd_id_61,2020-07-29 Time:04:05:08,124
61,sd_id_61,2020-07-29 Time:04:05:18,131
61,sd_id_61,2020-07-29 Time:04:05:28,145
61,sd_id_61,2020-07-29 Time:04:05:38,123
61,sd_id_61,2020-07-29 Time:04:05:48,81
61,sd_id_61,2020-07-29 Time:04:05:58,59
61,sd_id_61,2020-07-29 Time:04:06:08,65
61,sd_id_61,2020-07-29 Time:04:06:18,41
61,sd_id_61,2020-07-29 Time:04:06:28,56
61,sd_id_61,2020-07-29 Time:04:06:38,138
61,sd_id_61,2020-07-29 Time:04:06:48,104
61,sd_id_61,2020-07-29 Time:04:06:58,61
61,sd_id_61,2020-07-29 Time:04:07:08,109
61,sd_id_61,2020-07-29 Time:04:07:18,100
61,sd_id_61,2020-07-29 Time:04:07:28,35
61,sd_id_61,2020-07-29 Time:04:07:38,34
62,sd_id_62,2020-07-29 Time:03:57:48,159
62,sd_id_62,2020-07-29 Time:03:57:58,153
62,sd_id_62,2020-07-29 Time:03:58:08,99
62,sd_id_62,2020-07-29 Time:03:58:18,110
62,sd_id_62,2020-07-29 Time:03:58:28,19
62,sd_id_62,2020-07-29 Time:03:58:38,100
62,sd_id_62,2020-07-29 Time:03:58:48,23
62,sd_id_62,2020-07-29 Time:03:58:58,70
62,sd_id_62,2020-07-29 Time:03:59:08,96
62,sd_id_62,2020-07-29 Time:03:59:18,95
62,sd_id_62,2020-07-29 Time:03:59:28,123
62,sd_id_62,2020-07-29 Time:03:59:38,95
62,sd_id_62,2020-07-29 Time:03:59:48,62
62,sd_id_62,2020-07-29 Time:03:59:58,23
62,sd_id_62,2020-07-29 Time:04:00:08,83
62,sd_id_62,2020-07-29 Time:04:00:18,93
62,sd_id_62,2020-07-29 Time:04:00:28,26
62,sd_id_62,2020-07-29 Time:04:00:38,98
62,sd_id_62,2020-07-29 Time:04:00:48,3
62,sd_id_62,2020-07-29 Time:04:00:58,122
62,sd_id_62,2020-07-29 Time:04:01:08,160
62,sd_id_62,2020-07-29 Time:04:01:18,8
62,sd_id_62,2020-07-29 Time:04:01:28,72
62,sd_id_62,2020-07-29 Time:04:01:38,43
62,sd_id_62,2020-07-29 Time:04:01:48,100
62,sd_id_62,2020-07-29 Time:04:01:58,107
62,sd_id_62,2020-07-29 Time:04:02:08,37
62,sd_id_62,2020-07-29 Time:04:02:18,38
62,sd_id_62,2020-07-29 Time:04:02:28,91
62,sd_id_62,2020-07-29 Time:04:02:38,25
62,sd_id_62,2020-07-29 Time:04:02:48,117
62,sd_id_62,2020-07-29 Time:04:02:58,44
62,sd_id_62,2020-07-29 Time:04:03:08,38
62,sd_id_62,2020-07-29 Time:04:03:18,66
62,sd_id_62,2020-07-29 Time:04:03:28,89
62,sd_id_62,2020-07-29 Time:04:03:38,23
62,sd_id_62,2020-07-29 Time:04:03:48,92
62,sd_id_62,2020-07-29 Time:04:03:58,35
62,sd_id_62,2020-07-29 Time:04:04:08,135
62,sd_id_62,2020-07-29 Time:04:04:18,23
62,sd_id_62,2020-07-29 Time:04:04:28,132
62,sd_id_62,2020-07-29 Time:04:04:38,20
62,sd_id_62,2020-07-29 Time:04:04:48,24
62,sd_id_62,2020-07-29 Time:04:04:58,27
62,sd_id_62,2020-07-29 Time:04:05:08,57
62,sd_id_62,2020-07-29 Time:04:05:18,87
62,sd_id_62,2020-07-29 Time:04:05:28,92
62,sd_id_62,2020-07-29 Time:04:05:38,117
62,sd_id_62,2020-07-29 Time:04:05:48,20
62,sd_id_62,2020-07-29 Time:04:05:58,133
62,sd_id_62,2020-07-29 Time:04:06:08,45
62,sd_id_62,2020-07-29 Time:04:06:18,4
62,sd_id_62,2020-07-29 Time:04:06:28,87
62,sd_id_62,2020-07-29 Time:04:06:38,148
62,sd_id_62,2020-07-29 Time:04:06:48,34
62,sd_id_62,2020-07-29 Time:04:06:58,72
62,sd_id_62,2020-07-29 Time:04:07:08,115
62,sd_id_62,2020-07-29 Time:04:07:18,93
62,sd_id_62,2020-07-29 Time:04:07:28,26
62,sd_id_62,2020-07-29 Time:04:07:38,20
63,sd_id_63,2020-07-29 Time:03:57:48,96
63,sd_id_63,2020-07-29 Time:03:57:58,110
63,sd_id_63,2020-07-29 Time:03:58:08,118
63,sd_id_63,2020-07-29 Time:03:58:18,24
63,sd_id_63,2020-07-29 Time:03:58:28,54
63,sd_id_63,2020-07-29 Time:03:58:38,47
63,sd_id_63,2020-07-29 Time:03:58:48,85
63,sd_id_63,2020-07-29 Time:03:58:58,76
63,sd_id_63,2020-07-29 Time:03:59:08,66
63,sd_id_63,2020-07-29 Time:03:59:18,53
63,sd_id_63,2020-07-29 Time:03:59:28,7
63,sd_id_63,2020-07-29 Time:03:59:38,154
63,sd_id_63,2020-07-29 Time:03:59:48,76
63,sd_id_63,2020-07-29 Time:03:59:58,82
63,sd_id_63,2020-07-29 Time:04:00:08,78
63,sd_id_63,2020-07-29 Time:04:00:18,98
63,sd_id_63,2020-07-29 Time:04:00:28,137
63,sd_id_63,2020-07-29 Time:04:00:38,13
63,sd_id_63,2020-07-29 Time:04:00:48,81
63,sd_id_63,2020-07-29 Time:04:00:58,147
63,sd_id_63,2020-07-29 Time:04:01:08,105
63,sd_id_63,2020-07-29 Time:04:01:18,25
63,sd_id_63,2020-07-29 Time:04:01:28,116
63,sd_id_63,2020-07-29 Time:04:01:38,46
63,sd_id_63,2020-07-29 Time:04:01:48,52
63,sd_id_63,2020-07-29 Time:04:01:58,133
63,sd_id_63,2020-07-29 Time:04:02:08,30
63,sd_id_63,2020-07-29 Time:04:02:18,18
63,sd_id_63,2020-07-29 Time:04:02:28,28
63,sd_id_63,2020-07-29 Time:04:02:38,92
63,sd_id_63,2020-07-29 Time:04:02:48,45
63,sd_id_63,2020-07-29 Time:04:02:58,42
63,sd_id_63,2020-07-29 Time:04:03:08,109
63,sd_id_63,2020-07-29 Time:04:03:18,60
63,sd_id_63,2020-07-29 Time:04:03:28,150
63,sd_id_63,2020-07-29 Time:04:03:38,27
63,sd_id_63,2020-07-29 Time:04:03:48,76
63,sd_id_63,2020-07-29 Time:04:03:58,101
63,sd_id_63,2020-07-29 Time:04:04:08,81
63,sd_id_63,2020-07-29 Time:04:04:18,132
63,sd_id_63,2020-07-29 Time:04:04:28,35
63,sd_id_63,2020-07-29 Time:04:04:38,18
63,sd_id_63,2020-07-29 Time:04:04:48,44
63,sd_id_63,2020-07-29 Time:04:04:58,98
63,sd_id_63,2020-07-29 Time:04:05:08,90
63,sd_id_63,2020-07-29 Time:04:05:18,17
63,sd_id_63,2020-07-29 Time:04:05:28,137
63,sd_id_63,2020-07-29 Time:04:05:38,132
63,sd_id_63,2020-07-29 Time:04:05:48,9
63,sd_id_63,2020-07-29 Time:04:05:58,34
63,sd_id_63,2020-07-29 Time:04:06:08,83
63,sd_id_63,2020-07-29 Time:04:06:18,43
63,sd_id_63,2020-07-29 Time:04:06:28,69
63,sd_id_63,2020-07-29 Time:04:06:38,103
63,sd_id_63,2020-07-29 Time:04:06:48,47
63,sd_id_63,2020-07-29 Time:04:06:58,49
63,sd_id_63,2020-07-29 Time:04:07:08,110
63,sd_id_63,2020-07-29 Time:04:07:18,110
63,sd_id_63,2020-07-29 Time:04:07:28,57
63,sd_id_63,2020-07-29 Time:04:07:38,46
64,sd_id_64,2020-07-29 Time:03:57:48,85
64,sd_id_64,2020-07-29 Time:03:57:58,3
64,sd_id_64,2020-07-29 Time:03:58:08,121
64,sd_id_64,2020-07-29 Time:03:58:18,26
64,sd_id_64,2020-07-29 Time:03:58:28,111
64,sd_id_64,2020-07-29 Time:03:58:38,98
64,sd_id_64,2020-07-29 Time:03:58:48,99
64,sd_id_64,2020-07-29 Time:03:58:58,128
64,sd_id_64,2020-07-29 Time:03:59:08,46
64,sd_id_64,2020-07-29 Time:03:59:18,138
64,sd_id_64,2020-07-29 Time:03:59:28,139
64,sd_id_64,2020-07-29 Time:03:59:38,127
64,sd_id_64,2020-07-29 Time:03:59:48,116
64,sd_id_64,2020-07-29 Time:03:59:58,146
64,sd_id_64,2020-07-29 Time:04:00:08,94
64,sd_id_64,2020-07-29 Time:04:00:18,68
64,sd_id_64,2020-07-29 Time:04:00:28,40
64,sd_id_64,2020-07-29 Time:04:00:38,109
64,sd_id_64,2020-07-29 Time:04:00:48,147
64,sd_id_64,2020-07-29 Time:04:00:58,116
64,sd_id_64,2020-07-29 Time:04:01:08,36
64,sd_id_64,2020-07-29 Time:04:01:18,143
64,sd_id_64,2020-07-29 Time:04:01:28,150
64,sd_id_64,2020-07-29 Time:04:01:38,47
64,sd_id_64,2020-07-29 Time:04:01:48,127
64,sd_id_64,2020-07-29 Time:04:01:58,44
64,sd_id_64,2020-07-29 Time:04:02:08,89
64,sd_id_64,2020-07-29 Time:04:02:18,62
64,sd_id_64,2020-07-29 Time:04:02:28,131
64,sd_id_64,2020-07-29 Time:04:02:38,93
64,sd_id_64,2020-07-29 Time:04:02:48,16
64,sd_id_64,2020-07-29 Time:04:02:58,13
64,sd_id_64,2020-07-29 Time:04:03:08,123
64,sd_id_64,2020-07-29 Time:04:03:18,45
64,sd_id_64,2020-07-29 Time:04:03:28,44
64,sd_id_64,2020-07-29 Time:04:03:38,9
64,sd_id_64,2020-07-29 Time:04:03:48,130
64,sd_id_64,2020-07-29 Time:04:03:58,79
64,sd_id_64,2020-07-29 Time:04:04:08,72
64,sd_id_64,2020-07-29 Time:04:04:18,71
64,sd_id_64,2020-07-29 Time:04:04:28,19
64,sd_id_64,2020-07-29 Time:04:04:38,144
64,sd_id_64,2020-07-29 Time:04:04:48,141
64,sd_id_64,2020-07-29 Time:04:04:58,93
64,sd_id_64,2020-07-29 Time:04:05:08,119
64,sd_id_64,2020-07-29 Time:04:05:18,143
64,sd_id_64,2020-07-29 Time:04:05:28,123
64,sd_id_64,2020-07-29 Time:04:05:38,144
64,sd_id_64,2020-07-29 Time:04:05:48,27
64,sd_id_64,2020-07-29 Time:04:05:58,100
64,sd_id_64,2020-07-29 Time:04:06:08,53
64,sd_id_64,2020-07-29 Time:04:06:18,10
64,sd_id_64,2020-07-29 Time:04:06:28,10
64,sd_id_64,2020-07-29 Time:04:06:38,116
64,sd_id_64,2020-07-29 Time:04:06:48,0
64,sd_id_64,2020-07-29 Time:04:06:58,75
64,sd_id_64,2020-07-29 Time:04:07:08,140
64,sd_id_64,2020-07-29 Time:04:07:18,126
64,sd_id_64,2020-07-29 Time:04:07:28,40
64,sd_id_64,2020-07-29 Time:04:07:38,13
65,sd_id_65,2020-07-29 Time:03:57:48,38
65,sd_id_65,2020-07-29 Time:03:57:58,136
65,sd_id_65,2020-07-29 Time:03:58:08,104
65,sd_id_65,2020-07-29 Time:03:58:18,21
65,sd_id_65,2020-07-29 Time:03:58:28,74
65,sd_id_65,2020-07-29 Time:03:58:38,133
65,sd_id_65,2020-07-29 Time:03:58:48,94
65,sd_id_65,2020-07-29 Time:03:58:58,68
65,sd_id_65,2020-07-29 Time:03:59:08,39
65,sd_id_65,2020-07-29 Time:03:59:18,11
65,sd_id_65,2020-07-29 Time:03:59:28,39
65,sd_id_65,2020-07-29 Time:03:59:38,111
65,sd_id_65,2020-07-29 Time:03:59:48,147
65,sd_id_65,2020-07-29 Time:03:59:58,63
65,sd_id_65,2020-07-29 Time:04:00:08,57
65,sd_id_65,2020-07-29 Time:04:00:18,89
65,sd_id_65,2020-07-29 Time:04:00:28,35
65,sd_id_65,2020-07-29 Time:04:00:38,114
65,sd_id_65,2020-07-29 Time:04:00:48,132
65,sd_id_65,2020-07-29 Time:04:00:58,77
65,sd_id_65,2020-07-29 Time:04:01:08,108
65,sd_id_65,2020-07-29 Time:04:01:18,143
65,sd_id_65,2020-07-29 Time:04:01:28,35
65,sd_id_65,2020-07-29 Time:04:01:38,81
65,sd_id_65,2020-07-29 Time:04:01:48,91
65,sd_id_65,2020-07-29 Time:04:01:58,120
65,sd_id_65,2020-07-29 Time:04:02:08,12
65,sd_id_65,2020-07-29 Time:04:02:18,74
65,sd_id_65,2020-07-29 Time:04:02:28,90
65,sd_id_65,2020-07-29 Time:04:02:38,48
65,sd_id_65,2020-07-29 Time:04:02:48,126
65,sd_id_65,2020-07-29 Time:04:02:58,148
65,sd_id_65,2020-07-29 Time:04:03:08,23
65,sd_id_65,2020-07-29 Time:04:03:18,81
65,sd_id_65,2020-07-29 Time:04:03:28,137
65,sd_id_65,2020-07-29 Time:04:03:38,90
65,sd_id_65,2020-07-29 Time:04:03:48,28
65,sd_id_65,2020-07-29 Time:04:03:58,137
65,sd_id_65,2020-07-29 Time:04:04:08,33
65,sd_id_65,2020-07-29 Time:04:04:18,150
65,sd_id_65,2020-07-29 Time:04:04:28,134
65,sd_id_65,2020-07-29 Time:04:04:38,17
65,sd_id_65,2020-07-29 Time:04:04:48,66
65,sd_id_65,2020-07-29 Time:04:04:58,138
65,sd_id_65,2020-07-29 Time:04:05:08,93
65,sd_id_65,2020-07-29 Time:04:05:18,63
65,sd_id_65,2020-07-29 Time:04:05:28,95
65,sd_id_65,2020-07-29 Time:04:05:38,19
65,sd_id_65,2020-07-29 Time:04:05:48,22
65,sd_id_65,2020-07-29 Time:04:05:58,95
65,sd_id_65,2020-07-29 Time:04:06:08,50
65,sd_id_65,2020-07-29 Time:04:06:18,8
65,sd_id_65,2020-07-29 Time:04:06:28,43
65,sd_id_65,2020-07-29 Time:04:06:38,68
65,sd_id_65,2020-07-29 Time:04:06:48,128
65,sd_id_65,2020-07-29 Time:04:06:58,113
65,sd_id_65,2020-07-29 Time:04:07:08,48
65,sd_id_65,2020-07-29 Time:04:07:18,52
65,sd_id_65,2020-07-29 Time:04:07:28,51
65,sd_id_65,2020-07-29 Time:04:07:38,141
66,sd_id_66,2020-07-29 Time:03:57:48,38
66,sd_id_66,2020-07-29 Time:03:57:58,43
66,sd_id_66,2020-07-29 Time:03:58:08,13
66,sd_id_66,2020-07-29 Time:03:58:18,64
66,sd_id_66,2020-07-29 Time:03:58:28,139
66,sd_id_66,2020-07-29 Time:03:58:38,133
66,sd_id_66,2020-07-29 Time:03:58:48,97
